timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,fertilization_type_a_flag,fertilization_type_b_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting,Ammonium Nitrate [mg] -NH4NO3,Monopotassium Phosphate[mg] -KH2PO4,Potassium Chloride[mg] - KCL,Phosphoric acid[mg]-H3PO4,Kortin [mg],Gypsum - CaSO4*2H2O [mg]
2025-08-10 09:20:00,0.07597675028838283,34.91843241132352,37.31288181308076,435.50897211625073,0.0,0.0,0.0,0.0,,,34.92459818272894,0.554138201,73,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-10 09:30:00,0.07633731601235594,35.2689078961075,35.200379843810765,441.5919560596054,0.0,0.0,0.0,0.0,,,35.5274340752255,0.554138201,73,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-10 09:40:00,0.07504179668246637,34.92178125477226,33.04613129623396,443.8240391256043,0.0,0.0,0.0,0.0,,,35.20243683681605,0.554138201,73,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-10 09:50:00,0.08113804775463085,34.946992859524855,35.88146237178926,460.6269312993938,0.0,0.0,0.0,0.0,,,35.55817615898273,0.554138201,73,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-10 10:00:00,0.08609804150079742,35.003672717944355,36.08001939887301,578.7443763149049,133.3333333,0.0,0.0,0.0,,,35.62664900313391,0.554138201,73,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-10 10:10:00,0.09883020003511232,35.365441962545106,37.382653510034274,677.7539328499129,0.0,0.0,0.0,0.0,,,35.73206645509916,0.554138201,73,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-10 10:20:00,0.09050029561034796,35.340923115237246,38.25562058429701,614.5624188235375,0.0,0.0,0.0,0.0,,,36.01372669781044,0.554138201,73,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-10 10:30:00,0.08839700120316744,35.28239099562258,40.87069296073986,572.934560854159,0.0,0.0,0.0,0.0,,,36.7094439637282,0.554138201,73,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-10 10:40:00,0.08887362694464128,35.676118094695774,44.63695018822721,533.9952253261367,0.0,0.0,0.0,0.0,,,36.80670530077785,0.554138201,73,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-10 10:50:00,0.08638142381574361,35.94333038014047,44.92099917955113,487.4457718414822,0.0,0.0,0.0,0.0,,,37.311347176868075,0.554138201,73,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-10 11:00:00,0.08692505898680132,36.10136882686301,47.07150280452243,468.26524374780354,0.0,0.0,0.0,0.0,,,37.33462248774778,0.554138201,73,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-10 11:10:00,0.08807299785549169,36.174612325163594,46.63269784601352,510.05397304694213,0.0,0.0,0.0,0.0,,,37.39074730581302,0.554138201,73,0.0,0.0,0.0,0.0,0.0,0.0
